cx,cy,area,x,y,w,h,width,height,aspectratio,extent,solidity,angle,tag
547,2830,4.326880934989043,441,2815,203,32,5.486486486486487,0.8648648648648649,6.34375,0.911868842364532,0.9674969375255206,0.0,13
341,2829,2.879108838568298,264,2815,143,32,3.864864864864865,0.8648648648648649,4.46875,0.8613417832167832,0.93356229275225,100.371826171875,13
237,2831,0.9517896274653032,204,2815,56,32,1.5135135135135136,0.8648648648648649,1.75,0.7271205357142857,0.903919528269164,78.92290496826172,13
202,2828,0.2622352081811541,196,2815,16,32,0.4324324324324324,0.8648648648648649,0.5,0.701171875,0.9808743169398908,26.331911087036133,49
146,2830,1.91745799853908,100,2815,92,32,2.4864864864864864,0.8648648648648649,2.875,0.8916440217391305,0.9500542888165038,89.7713623046875,13
62,2794,0.6607012417823228,32,2780,54,30,1.4594594594594594,0.8108108108108109,1.8,0.5583333333333333,0.8054318788958148,95.15740966796876,13
3870,2793,4.234477720964208,3777,2778,188,32,5.081081081081081,0.8648648648648649,5.875,0.9635970744680852,1.0,0.0,13
3718,2793,2.445580715850986,3664,2778,109,32,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,13
3561,2793,4.434989043097152,3463,2778,197,32,5.324324324324325,0.8648648648648649,6.15625,0.963118654822335,0.9996707005845064,175.07400512695312,13
3245,2793,8.7936449963477,3051,2778,408,32,11.027027027027026,0.8648648648648649,12.75,0.9220664828431372,0.975251134154245,86.88788604736328,13
2968,2793,3.4872169466764062,2891,2778,155,32,4.1891891891891895,0.8648648648648649,4.84375,0.9625,1.0,0.0,13
2830,2793,2.5153396639883128,2764,2778,123,32,3.324324324324324,0.8648648648648649,3.84375,0.8748729674796748,0.9453671928620452,0.0,13
2719,2796,0.3823959094229364,2700,2778,30,32,0.8108108108108109,0.8648648648648649,0.9375,0.5453125,0.804147465437788,28.34268951416016,13
2697,2791,0.275018261504748,2691,2778,17,32,0.4594594594594595,0.8648648648648649,0.53125,0.6920955882352942,0.9856020942408376,26.253318786621094,49
2614,2792,3.214755295836377,2525,2778,163,32,4.405405405405405,0.8648648648648649,5.09375,0.84375,0.9,93.90501403808594,13
2441,2793,3.5701241782322866,2352,2778,169,32,4.567567567567568,0.8648648648648649,5.28125,0.903753698224852,0.9642892374469764,0.0,13
2306,2796,0.3718042366691015,2287,2778,30,32,0.8108108108108109,0.8648648648648649,0.9375,0.5302083333333333,0.8009441384736428,96.35018157958984,13
2285,2791,0.264426588750913,2279,2778,16,32,0.4324324324324324,0.8648648648648649,0.5,0.70703125,0.9836956521739132,24.4296817779541,49
2196,2794,3.4569028487947406,2103,2778,172,32,4.648648648648648,0.8648648648648649,5.375,0.8598292151162791,0.9412291169451074,84.4520492553711,13
2038,2793,2.691380569758948,1979,2778,120,32,3.2432432432432434,0.8648648648648649,3.75,0.9595052083333332,0.9994574799945748,177.98939514160156,13
1876,2793,4.438276113951789,1778,2778,197,32,5.324324324324325,0.8648648648648649,6.15625,0.9638324873096448,1.0,0.0,13
1558,2793,9.737034331628928,1343,2778,431,32,11.64864864864865,0.8648648648648649,13.46875,0.9665023201856148,1.0,0.0,13
1251,2793,3.9401022644265886,1164,2778,175,32,4.72972972972973,0.8648648648648649,5.46875,0.9632142857142856,1.0,0.0,13
1094,2792,2.8060628195763333,1014,2778,145,32,3.918918918918919,0.8648648648648649,4.53125,0.8279094827586206,0.8912993039443156,93.19050598144533,13
925,2793,3.7815924032140247,842,2778,168,32,4.54054054054054,0.8648648648648649,5.25,0.9629836309523808,1.0,0.0,13
762,2793,3.3210372534696857,679,2778,158,32,4.27027027027027,0.8648648648648649,4.9375,0.8992286392405063,0.9617133791644632,0.0,13
548,2793,4.385317750182615,441,2778,217,32,5.864864864864865,0.8648648648648649,6.78125,0.864559331797235,0.946998974682546,0.0,13
303,2793,4.712198685171658,196,2778,224,32,6.054054054054054,0.8648648648648649,7.0,0.8999720982142857,0.961186023988676,88.46204376220703,13
143,2792,2.1482834185536888,80,2778,112,32,3.027027027027027,0.8648648648648649,3.5,0.8205915178571429,0.9572009764035802,0.0,13
3935,2700,0.2768444119795471,3926,2688,20,27,0.5405405405405406,0.7297297297297297,0.7407407407407407,0.7018518518518518,0.9619289340101524,73.2646255493164,13
3870,2386,4.234477720964208,3777,2371,188,32,5.081081081081081,0.8648648648648649,5.875,0.9635970744680852,1.0,0.0,13
3718,2386,2.445580715850986,3664,2371,109,32,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,13
3539,2386,5.411979547114682,3420,2371,240,32,6.486486486486487,0.8648648648648649,7.5,0.9647135416666668,1.0,0.0,13
3312,2386,4.349525200876553,3216,2371,200,32,5.405405405405405,0.8648648648648649,6.25,0.930390625,0.9652293726698006,90.61713409423828,13
3109,2386,4.596785975164353,3008,2371,204,32,5.513513513513513,0.8648648648648649,6.375,0.964001225490196,1.0,0.0,13
2944,2386,2.3772826880934987,2891,2371,112,32,3.027027027027027,0.8648648648648649,3.5,0.9080636160714286,0.9458006393490264,89.9523696899414,13
2810,2386,3.441928414901388,2734,2371,153,32,4.135135135135135,0.8648648648648649,4.78125,0.9624183006535948,1.0,0.0,13
2549,2386,8.129291453615778,2370,2371,360,32,9.72972972972973,0.8648648648648649,11.25,0.9660590277777776,1.0,0.0,13
2172,2386,8.740686632578525,1979,2371,387,32,10.45945945945946,0.8648648648648649,12.09375,0.9662467700258398,1.0,0.0,13
1862,2387,4.996712929145361,1735,2371,240,32,6.486486486486487,0.8648648648648649,7.5,0.8906901041666667,0.9585902466367712,85.44754028320312,13
1631,2386,4.41563184806428,1534,2371,196,32,5.297297297297297,0.8648648648648649,6.125,0.9638073979591836,1.0,0.0,13
1422,2387,4.77027027027027,1300,2371,230,32,6.216216216216216,0.8648648648648649,7.1875,0.8872961956521739,0.9567096396132436,85.62476348876953,13
1229,2386,2.9638422205989774,1164,2371,132,32,3.5675675675675675,0.8648648648648649,4.125,0.9605823863636364,0.999630450849963,175.5700225830078,13
1086,2386,3.260774287801315,1014,2371,145,32,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0,13
850,2386,7.1782322863403945,692,2371,318,32,8.594594594594595,0.8648648648648649,9.9375,0.9657036163522013,1.0,0.0,13
562,2385,4.823228634039445,455,2371,233,32,6.297297297297297,0.8648648648648649,7.28125,0.8855954935622318,0.958206356116674,85.91677856445312,13
272,2386,7.160336011687363,97,2371,353,32,9.54054054054054,0.8648648648648649,11.03125,0.8677850566572238,0.9567148155377708,0.0,13
96,2383,0.4521548575602629,83,2371,29,30,0.7837837837837838,0.8108108108108109,0.9666666666666668,0.7114942528735633,0.9679437060203284,18.04664421081543,13
59,2384,0.7739225712198685,33,2371,48,31,1.2972972972972974,0.8378378378378378,1.5483870967741935,0.7120295698924731,0.946827524575514,107.1808090209961,13
68,2358,0.1785975164353542,57,2348,21,18,0.5675675675675675,0.4864864864864865,1.1666666666666667,0.6468253968253969,0.955078125,26.200672149658203,13
93,2357,0.2804967129291453,81,2347,30,19,0.8108108108108109,0.5135135135135135,1.5789473684210529,0.6736842105263158,0.9709228824273072,135.5606231689453,13
3385,2349,0.2768444119795471,3376,2337,20,26,0.5405405405405406,0.7027027027027027,0.7692307692307693,0.7288461538461538,0.9643765903307888,73.81159210205078,13
2973,2349,0.2764791818845873,2964,2337,20,26,0.5405405405405406,0.7027027027027027,0.7692307692307693,0.7278846153846154,0.965561224489796,73.26459503173828,13
3878,2350,3.818115412710007,3777,2334,188,32,5.081081081081081,0.8648648648648649,5.875,0.8688497340425532,0.9462346125995656,85.15540313720703,13
3717,2349,2.443754565376187,3664,2334,109,32,2.945945945945946,0.8648648648648649,3.40625,0.9591456422018348,0.9997011803376662,140.51260375976562,13
3621,2349,1.6756756756756757,3580,2334,80,32,2.1621621621621623,0.8648648648648649,2.5,0.89609375,0.99479618386817,0.0,13
3520,2349,2.716581446311176,3450,2334,137,32,3.702702702702703,0.8648648648648649,4.28125,0.8483120437956204,0.9472745797249108,0.0,13
3407,2349,0.3360116873630387,3400,2334,16,32,0.4324324324324324,0.8648648648648649,0.5,0.8984375,0.989247311827957,0.0403384156525135,13
3301,2350,3.117238860482104,3216,2334,157,32,4.243243243243243,0.8648648648648649,4.90625,0.849422770700637,0.935239973701512,83.99772644042969,13
3129,2349,3.686267348429511,3038,2334,174,32,4.702702702702703,0.8648648648648649,5.4375,0.9063397988505748,0.966577284045202,0.0,13
2994,2349,0.3396639883126369,2987,2334,16,32,0.4324324324324324,0.8648648648648649,0.5,0.908203125,1.0,0.0,13
2925,2349,1.539810080350621,2891,2334,69,32,1.864864864864865,0.8648648648648649,2.15625,0.9547101449275364,1.0,0.0,13
2818,2350,3.022279035792549,2734,2334,153,32,4.135135135135135,0.8648648648648649,4.78125,0.845077614379085,0.9334461364918216,83.89679718017578,13
2559,2350,7.2629656683710735,2370,2334,360,32,9.72972972972973,0.8648648648648649,11.25,0.8631076388888889,0.9158990420044216,89.90357971191406,13
2254,2349,5.005113221329437,2133,2334,233,32,6.297297297297297,0.8648648648648649,7.28125,0.9189914163090128,0.9805380652547224,0.0,13
2039,2349,2.747260774287801,1979,2334,133,32,3.5945945945945947,0.8648648648648649,4.15625,0.8836936090225563,0.9478326612903226,0.0,13
1936,2349,1.683345507669832,1894,2334,81,32,2.189189189189189,0.8648648648648649,2.53125,0.8890817901234568,0.9948197712065616,0.0,13
1834,2349,2.758948137326516,1763,2334,139,32,3.756756756756757,0.8648648648648649,4.34375,0.8491456834532374,0.9705768983682383,86.34085083007812,13
1651,2349,3.491234477720964,1564,2334,166,32,4.486486486486487,0.8648648648648649,5.1875,0.8997552710843374,0.96060697417345,0.0,13
1423,2348,4.731190650109569,1300,2334,230,32,6.216216216216216,0.8648648648648649,7.1875,0.8800271739130435,0.9326133909287256,91.94415283203124,13
1229,2349,2.966398831263696,1164,2334,132,32,3.5675675675675675,0.8648648648648649,4.125,0.9614109848484848,1.0,0.0,13
1106,2349,2.3214024835646456,1044,2334,115,32,3.108108108108108,0.8648648648648649,3.59375,0.8635869565217391,0.9580946638528792,0.0,13
947,2349,2.913075237399562,872,2334,151,32,4.081081081081081,0.8648648648648649,4.71875,0.8253311258278145,0.9390157758417708,0.0,13
765,2349,3.335281227173119,692,2334,158,32,4.27027027027027,0.8648648648648649,4.9375,0.9030854430379748,0.9595460754439424,0.0,13
562,2350,4.810445580715851,455,2334,233,32,6.297297297297297,0.8648648648648649,7.28125,0.8832483905579399,0.9327903682719548,92.88381958007812,13
341,2350,4.059167275383492,238,2334,212,32,5.72972972972973,0.8648648648648649,6.625,0.8191332547169812,0.9069691529296556,92.78079986572266,13
236,2346,0.2596785975164353,230,2334,16,32,0.4324324324324324,0.8648648648648649,0.5,0.6943359375,0.986130374479889,27.9493465423584,49
166,2339,0.0734112490869247,162,2334,13,15,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5153846153846153,0.9757281553398058,35.10100173950195,49
169,2349,2.302045288531775,100,2334,126,32,3.4054054054054053,0.8648648648648649,3.9375,0.7816220238095238,0.8840112201963535,96.74137115478516,13
42,2348,0.4222059897735573,31,2334,33,32,0.8918918918918919,0.8648648648648649,1.03125,0.5473484848484849,0.7906976744186046,44.88987731933594,13
169,2321,0.1406135865595325,162,2314,16,15,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.8020833333333334,0.9974093264248703,2.0484182834625244,49
61,2318,0.3422205989773557,42,2301,32,28,0.8648648648648649,0.7567567567567568,1.1428571428571428,0.5228794642857143,0.9630010277492292,0.0,13
3891,2312,3.4068663257852445,3806,2297,172,32,4.648648648648648,0.8648648648648649,5.375,0.8473837209302325,0.9542710997442456,85.48680877685547,13
3717,2312,2.444485025566107,3664,2297,109,32,2.945945945945946,0.8648648648648649,3.40625,0.9594323394495412,0.999850612488796,91.40206146240234,13
3558,2312,4.06135865595325,3450,2297,210,32,5.675675675675675,0.8648648648648649,6.5625,0.8273809523809523,0.8770407760864422,88.41700744628906,13
3334,2312,3.540175310445581,3245,2297,184,32,4.972972972972973,0.8648648648648649,5.75,0.8231148097826086,0.9214754254206674,88.75609588623047,13
3109,2312,4.593498904309715,3008,2297,204,32,5.513513513513513,0.8648648648648649,6.375,0.963311887254902,0.9996820602495828,174.32615661621094,13
2945,2312,2.356099342585829,2891,2297,112,32,3.027027027027027,0.8648648648648649,3.5,0.8999720982142857,0.9373728567276954,89.1655044555664,13
2832,2312,2.445580715850986,2778,2297,109,32,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,13
2661,2311,4.191015339663989,2568,2297,205,32,5.54054054054054,0.8648648648648649,6.40625,0.8746189024390244,0.9520451339915372,84.16693115234375,13
2451,2311,3.2048940832724617,2352,2297,184,32,4.972972972972973,0.8648648648648649,5.75,0.7451596467391305,0.8363515059092642,84.65705871582031,13
2232,2312,3.921110299488678,2146,2297,185,32,5.0,0.8648648648648649,5.78125,0.9067567567567568,0.9620071684587812,0.0,13
2039,2312,2.747260774287801,1979,2297,133,32,3.5945945945945947,0.8648648648648649,4.15625,0.8836936090225563,0.9478326612903226,0.0,13
1769,2312,8.14426588750913,1564,2297,411,32,11.108108108108109,0.8648648648648649,12.84375,0.8477417883211679,0.8869575593651804,90.06183624267578,13
1424,2313,4.8217677136596055,1300,2297,243,32,6.567567567567568,0.8648648648648649,7.59375,0.8488940329218106,0.9393098541444326,75.41898345947266,13
1229,2312,2.964572680788897,1164,2297,132,32,3.5675675675675675,0.8648648648648649,4.125,0.9608191287878788,0.9997536642443652,95.51659393310548,13
1108,2312,2.264426588750913,1058,2297,101,32,2.72972972972973,0.8648648648648649,3.15625,0.959158415841584,1.0,0.0,13
968,2312,3.7815924032140247,885,2297,168,32,4.54054054054054,0.8648648648648649,5.25,0.9629836309523808,1.0,0.0,13
765,2312,3.335281227173119,692,2297,159,32,4.297297297297297,0.8648648648648649,4.96875,0.8974056603773585,0.9564306661080856,0.0,13
562,2311,4.823228634039445,455,2297,233,32,6.297297297297297,0.8648648648648649,7.28125,0.8855954935622318,0.958206356116674,85.91677856445312,13
268,2302,0.0701241782322863,264,2297,13,14,0.3513513513513513,0.3783783783783784,0.9285714285714286,0.5274725274725275,0.9696969696969696,27.69935417175293,49
334,2312,4.303871439006574,230,2297,220,32,5.945945945945946,0.8648648648648649,6.875,0.8369318181818182,0.9071593533487298,67.28508758544922,13
199,2310,1.0850986121256392,162,2297,64,32,1.7297297297297298,0.8648648648648649,2.0,0.725341796875,0.8378454596728708,105.27230072021484,13
117,2312,1.7951059167275385,76,2297,82,32,2.216216216216216,0.8648648648648649,2.5625,0.936547256097561,0.9945366248482396,177.43458557128906,13
271,2284,0.1402483564645726,264,2277,16,15,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.8,0.987146529562982,7.430940628051758,49
3357,2275,13.368151935719505,3038,2260,622,32,16.81081081081081,0.8648648648648649,19.4375,0.919463424437299,0.9575909792533293,90.7371826171875,13
2947,2275,2.568663257852447,2891,2260,125,32,3.3783783783783785,0.8648648648648649,3.90625,0.879125,0.9654083733699382,0.0,13
2832,2275,2.445580715850986,2778,2260,109,32,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,13
2670,2275,4.614682249817385,2568,2260,205,32,5.54054054054054,0.8648648648648649,6.40625,0.9630335365853658,0.9995253540068032,178.1156463623047,13
2455,2274,4.060628195763331,2365,2260,199,32,5.378378378378378,0.8648648648648649,6.21875,0.8729585427135679,0.9512320328542094,84.4637451171875,13
2253,2275,4.845872899926954,2146,2260,215,32,5.8108108108108105,0.8648648648648649,6.71875,0.9642441860465116,1.0,0.0,13
2060,2275,3.668371073776479,1979,2260,163,32,4.405405405405405,0.8648648648648649,5.09375,0.9628067484662576,1.0,0.0,13
1575,2275,17.87582176771366,1164,2260,811,32,21.91891891891892,0.8648648648648649,25.34375,0.942971639950678,0.9745917960971724,0.0,13
1108,2275,2.264426588750913,1058,2260,101,32,2.72972972972973,0.8648648648648649,3.15625,0.959158415841584,1.0,0.0,13
968,2275,3.7815924032140247,885,2260,168,32,4.54054054054054,0.8648648648648649,5.25,0.9629836309523808,1.0,0.0,13
786,2275,4.2571219868517165,692,2260,189,32,5.108108108108108,0.8648648648648649,5.90625,0.9636243386243386,1.0,0.0,13
571,2275,5.253469685902118,455,2260,233,32,6.297297297297297,0.8648648648648649,7.28125,0.9645922746781116,1.0,0.0,13
363,2274,3.852081811541271,264,2260,186,32,5.027027027027027,0.8648648648648649,5.8125,0.8860047043010753,0.9493249324932492,101.35167694091795,13
237,2276,0.9525200876552228,204,2260,56,32,1.5135135135135136,0.8648648648648649,1.75,0.7276785714285714,0.9046132500867152,78.7876968383789,13
202,2272,0.2607742878013148,196,2260,16,32,0.4324324324324324,0.8648648648648649,0.5,0.697265625,0.9794238683127572,25.976451873779297,49
143,2276,2.0507669831994155,82,2260,110,32,2.972972972972973,0.8648648648648649,3.4375,0.7975852272727273,0.9336548054539408,84.26447296142578,13
79,2264,0.0869247626004382,74,2260,16,15,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.4958333333333333,0.9754098360655736,24.34307289123535,13
89,2237,0.5255661066471877,74,2212,28,43,0.7567567567567568,1.162162162162162,0.6511627906976745,0.5975913621262459,0.9703304113283884,19.65051651000977,13
2621,1903,0.5160701241782323,2610,1890,32,36,0.8648648648648649,0.972972972972973,0.8888888888888888,0.61328125,0.983983286908078,38.43071746826172,13
2627,1875,0.3860482103725347,2610,1863,35,22,0.945945945945946,0.5945945945945946,1.5909090909090908,0.6863636363636364,0.8025816249050873,78.14794921875,13
3968,1868,6.52081811541271,3814,1853,300,32,8.108108108108109,0.8648648648648649,9.375,0.9298958333333334,0.9794821154268158,0.0,13
3629,1868,6.77063550036523,3480,1853,300,32,8.108108108108109,0.8648648648648649,9.375,0.9655208333333334,1.0,0.0,13
3371,1868,4.710007304601899,3267,1853,209,32,5.648648648648648,0.8648648648648649,6.53125,0.9641148325358851,1.0,0.0,13
3211,1868,2.287070854638422,3161,1853,102,32,2.756756756756757,0.8648648648648649,3.1875,0.959252450980392,1.0,0.0,13
3064,1868,4.143900657414171,2973,1853,184,32,4.972972972972973,0.8648648648648649,5.75,0.963485054347826,1.0,0.0,13
2889,1868,3.56208911614317,2800,1853,169,32,4.567567567567568,0.8648648648648649,5.28125,0.901719674556213,0.9621189701095,0.0,13
2706,1868,2.6398831263696128,2647,1853,119,32,3.216216216216216,0.8648648648648649,3.71875,0.9490546218487396,0.9954551714639857,16.054492950439453,13
2487,1868,5.276113951789627,2371,1853,234,32,6.324324324324325,0.8648648648648649,7.3125,0.9646100427350428,1.0,0.0,13
2303,1868,2.8531775018261505,2240,1853,127,32,3.4324324324324325,0.8648648648648649,3.96875,0.9611220472440944,1.0,0.0,13
2138,1868,4.370343316289262,2042,1853,194,32,5.243243243243243,0.8648648648648649,6.0625,0.963756443298969,1.0,0.0,13
1932,1868,4.755295836376917,1827,1853,211,32,5.702702702702703,0.8648648648648649,6.59375,0.964158767772512,1.0,0.0,13
1727,1869,4.255295836376917,1616,1853,207,32,5.594594594594595,0.8648648648648649,6.46875,0.8794535024154589,0.9529690822836576,85.46119689941406,13
1515,1869,4.224616508400292,1405,1853,206,32,5.567567567567568,0.8648648648648649,6.4375,0.8773513349514563,0.95193811208954,85.23765563964844,13
1350,1868,2.241782322863404,1301,1853,100,32,2.702702702702702,0.8648648648648649,3.125,0.9590625,1.0,0.0,13
1201,1868,4.2797662527392255,1107,1853,190,32,5.135135135135135,0.8648648648648649,5.9375,0.9636513157894736,1.0,0.0,13
995,1868,4.823228634039445,889,1853,214,32,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411215,1.0,0.0,13
780,1869,4.5876552227903575,662,1853,222,32,6.0,0.8648648648648649,6.9375,0.8840793918918919,0.9557178726318192,85.4502182006836,13
556,1868,4.532140248356464,446,1853,212,32,5.72972972972973,0.8648648648648649,6.625,0.9145784198113208,0.9692259626650004,0.0,13
330,1868,3.6398831263696128,238,1853,174,32,4.702702702702703,0.8648648648648649,5.4375,0.8949353448275862,0.9771546230022552,0.0,13
236,1865,0.258217677136596,230,1853,16,32,0.4324324324324324,0.8648648648648649,0.5,0.6904296875,0.9846796657381616,29.341419219970703,49
166,1858,0.0708546384222059,162,1853,13,14,0.3513513513513513,0.3783783783783784,0.9285714285714286,0.532967032967033,0.97,32.10629653930664,49
169,1840,0.1435354273192111,162,1832,16,16,0.4324324324324324,0.4324324324324324,1.0,0.767578125,0.9924242424242424,13.63710117340088,49
4058,1831,2.462746530314098,3999,1816,115,32,3.108108108108108,0.8648648648648649,3.59375,0.9161684782608696,0.9961589599645444,10.238635063171388,13
3892,1831,4.868882395909423,3785,1816,222,32,6.0,0.8648648648648649,6.9375,0.9382742117117115,0.997754659082404,8.281988143920898,13
3629,1831,6.77063550036523,3480,1816,300,32,8.108108108108109,0.8648648648648649,9.375,0.9655208333333334,1.0,0.0,13
3371,1831,4.710007304601899,3267,1816,209,32,5.648648648648648,0.8648648648648649,6.53125,0.9641148325358851,1.0,0.0,13
3211,1831,2.287070854638422,3161,1816,102,32,2.756756756756757,0.8648648648648649,3.1875,0.959252450980392,1.0,0.0,13
3064,1831,4.143900657414171,2973,1816,184,32,4.972972972972973,0.8648648648648649,5.75,0.963485054347826,1.0,0.0,13
2869,1831,4.483564645726808,2770,1816,199,32,5.378378378378378,0.8648648648648649,6.21875,0.9638819095477388,1.0,0.0,13
2695,1830,3.051497443389336,2610,1816,156,32,4.216216216216216,0.8648648648648649,4.875,0.8368389423076923,0.897518530454399,93.75603485107422,13
2507,1831,4.35317750182615,2401,1816,204,32,5.513513513513513,0.8648648648648649,6.375,0.9129136029411764,0.9684732266189974,0.0,13
2302,1831,2.850255661066472,2240,1816,127,32,3.4324324324324325,0.8648648648648649,3.96875,0.9601377952755904,0.9989759344598056,0.0106962323188781,13
2158,1831,3.45836376917458,2071,1816,165,32,4.45945945945946,0.8648648648648649,5.15625,0.8966856060606061,0.9605396632176912,0.0,13
1949,1831,3.66617969320672,1857,1816,181,32,4.891891891891892,0.8648648648648649,5.65625,0.8665400552486188,0.9225255031706644,89.87913513183594,13
1727,1830,4.207815924032141,1616,1816,207,32,5.594594594594595,0.8648648648648649,6.46875,0.8696407004830918,0.9238232699863684,92.89612579345705,13
1516,1830,4.180058436815194,1405,1816,206,32,5.567567567567568,0.8648648648648649,6.4375,0.8680976941747572,0.9228350266086116,92.68605041503906,13
1350,1831,2.241782322863404,1301,1816,100,32,2.702702702702702,0.8648648648648649,3.125,0.9590625,1.0,0.0,13
1209,1832,3.8681519357195033,1107,1816,190,32,5.135135135135135,0.8648648648648649,5.9375,0.8709703947368421,0.9479949874686716,85.07827758789062,13
1015,1831,3.911979547114682,918,1816,185,32,5.0,0.8648648648648649,5.78125,0.9046452702702704,0.9654768343248604,0.0,13
781,1830,4.54236669101534,662,1816,222,32,6.0,0.8648648648648649,6.9375,0.8753519144144144,0.9285500970583844,92.4848861694336,13
536,1831,5.4572680788897,416,1816,242,32,6.54054054054054,0.8648648648648649,7.5625,0.9647469008264464,1.0,0.0,13
268,1821,0.0693937180423666,264,1816,13,14,0.3513513513513513,0.3783783783783784,0.9285714285714286,0.521978021978022,0.964467005076142,28.366607666015625,49
323,1831,3.867056245434624,230,1816,182,32,4.918918918918919,0.8648648648648649,5.6875,0.9089972527472528,0.9435038317590448,40.16390609741211,13
199,1829,1.0810810810810811,162,1816,64,32,1.7297297297297298,0.8648648648648649,2.0,0.72265625,0.8347433728144388,107.88434600830078,13
120,1832,1.6281957633308983,67,1816,91,32,2.45945945945946,0.8648648648648649,2.84375,0.7654532967032966,0.9585035476241668,0.0,13
271,1803,0.1424397370343316,264,1795,16,16,0.4324324324324324,0.4324324324324324,1.0,0.76171875,0.9798994974874372,7.181783676147461,49
2007,1794,0.2783053323593864,1998,1781,20,27,0.5405405405405406,0.7297297297297297,0.7407407407407407,0.7055555555555556,0.963337547408344,73.03952026367188,13
3946,1794,6.9996347699050405,3785,1779,329,32,8.891891891891891,0.8648648648648649,10.28125,0.910191869300912,0.9424173878835562,90.02293395996094,13
3649,1794,5.855003652300949,3510,1779,270,32,7.297297297297297,0.8648648648648649,8.4375,0.9277199074074074,0.9775596072931276,0.0,13
3391,1794,3.781227173119065,3297,1779,179,32,4.837837837837838,0.8648648648648649,5.59375,0.9037185754189944,0.9624430603328066,0.0,13
3211,1794,2.284149013878744,3161,1779,102,32,2.756756756756757,0.8648648648648649,3.1875,0.9580269607843136,0.9987224528904504,0.0116874985396862,13
3072,1795,3.731555880204529,2973,1779,184,32,4.972972972972973,0.8648648648648649,5.75,0.8676120923913043,0.9460185185185184,84.92658996582031,13
2934,1784,0.0730460189919649,2930,1779,13,14,0.3513513513513513,0.3783783783783784,0.9285714285714286,0.5494505494505495,0.9803921568627452,25.51544952392578,49
2865,1794,4.260774287801315,2770,1779,199,32,5.378378378378378,0.8648648648648649,6.21875,0.9159861809045228,0.950619295958279,0.0,13
2687,1794,3.509861212563916,2610,1779,156,32,4.216216216216216,0.8648648648648649,4.875,0.962540064102564,1.0,0.0,13
2487,1794,5.276113951789627,2371,1779,234,32,6.324324324324325,0.8648648648648649,7.3125,0.9646100427350428,1.0,0.0,13
2303,1794,2.8531775018261505,2240,1779,127,32,3.4324324324324325,0.8648648648648649,3.96875,0.9611220472440944,1.0,0.0,13
2158,1794,3.45836376917458,2071,1779,165,32,4.45945945945946,0.8648648648648649,5.15625,0.8966856060606061,0.9605396632176912,0.0,13
2030,1793,0.3809349890430971,2022,1779,28,32,0.7567567567567568,0.8648648648648649,0.875,0.58203125,0.8010752688172043,92.75177001953124,13
1910,1794,3.758948137326516,1827,1779,167,32,4.513513513513513,0.8648648648648649,5.21875,0.9629491017964072,1.0,0.0,13
1719,1794,4.664718772826881,1616,1779,207,32,5.594594594594595,0.8648648648648649,6.46875,0.9640700483091788,1.0,0.0,13
1507,1794,4.642074506939371,1405,1779,206,32,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970874,1.0,0.0,13
1350,1794,2.241782322863404,1301,1779,100,32,2.702702702702702,0.8648648648648649,3.125,0.9590625,1.0,0.0,13
1210,1793,3.819211102994887,1107,1779,190,32,5.135135135135135,0.8648648648648649,5.9375,0.8599506578947368,0.9164767747589834,92.931640625,13
995,1794,4.823228634039445,889,1779,214,32,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411215,1.0,0.0,13
772,1794,5.004382761139518,662,1779,222,32,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0,13
536,1794,5.4572680788897,416,1779,242,32,6.54054054054054,0.8648648648648649,7.5625,0.9647469008264464,1.0,0.0,13
344,1793,2.989773557341125,264,1779,148,32,4.0,0.8648648648648649,4.625,0.864231418918919,0.933515794275288,102.86376953125,13
237,1795,0.9547114682249818,204,1779,56,32,1.5135135135135136,0.8648648648648649,1.75,0.7293526785714286,0.9066944155393688,77.38837432861328,13
202,1791,0.2596785975164353,196,1779,16,32,0.4324324324324324,0.8648648648648649,0.5,0.6943359375,0.986130374479889,28.495262145996094,49
146,1794,1.9192841490138788,99,1779,93,32,2.5135135135135136,0.8648648648648649,2.90625,0.8828965053763441,0.94701748062714,89.16510772705078,13
2937,1766,0.14572680788897,2930,1758,17,16,0.4594594594594595,0.4324324324324324,1.0625,0.7334558823529411,0.9684466019417476,4.283848762512207,49
62,1758,0.6639883126369612,32,1744,54,30,1.4594594594594594,0.8108108108108109,1.8,0.5611111111111111,0.8008810572687225,96.5810775756836,13
3957,1757,7.018626734842951,3785,1742,329,32,8.891891891891891,0.8648648648648649,10.28125,0.9126614741641338,0.971045982819606,86.4726791381836,13
