state,cx,cy,area,x,y,width,height,aspectratio,extent,solidity,angle,w,h
"",3420,3425,1.6059167275383492,3378,3409,2.108108108108108,0.8918918918918919,2.363636363636364,0.8541181041181043,0.9286166842661036,0.0,,
1,3310,3414,0.2293644996347699,3293,3409,0.945945945945946,0.3513513513513513,2.692307692307692,0.6901098901098901,0.98125,115.13787841796876,,
"",3249,3426,3.254565376186998,3176,3409,4.783783783783784,0.8918918918918919,5.363636363636364,0.7627974661872966,0.8158762131477751,82.8974609375,,
"",3134,3425,1.695763330898466,3087,3409,2.2972972972972974,0.8918918918918919,2.575757575757576,0.8276292335115866,0.9183148734177216,0.0,,
"",3013,3426,1.8517165814463112,2957,3409,2.972972972972973,0.8918918918918919,3.333333333333333,0.6983471074380165,0.8529609690444147,76.11175537109375,,
"",2782,3425,7.936084733382031,2612,3409,9.216216216216216,0.8918918918918919,10.333333333333332,0.9654758731005064,0.9986212601682062,90.03419494628906,,
"",2535,3425,3.3075237399561725,2453,3409,4.162162162162162,0.8918918918918919,4.666666666666667,0.8909878000787091,0.9691780821917808,0.0,,
"",2336,3424,3.9532505478451423,2252,3409,4.864864864864865,0.8918918918918919,5.454545454545455,0.9111111111111112,0.9657387580299784,0.0,,
"",2156,3424,2.3546384222059897,2103,3409,3.108108108108108,0.8918918918918919,3.4848484848484844,0.8494071146245059,0.9281600921393608,0.0,,
"",2084,3424,0.7848794740686632,2068,3409,0.945945945945946,0.8918918918918919,1.0606060606060606,0.9303030303030302,0.9953682260305696,178.42755126953125,,
"",2022,3419,1.1077428780131482,1981,3409,2.2432432432432434,0.8918918918918919,2.515151515151516,0.553669222343921,0.7175301632363378,80.05713653564453,,
"",1890,3425,4.043462381300219,1804,3409,4.702702702702703,0.8918918918918919,5.2727272727272725,0.9640369209334726,1.0,90.2031707763672,,
"",1704,3425,4.370708546384222,1611,3409,5.081081081081081,0.8918918918918919,5.696969696969696,0.9644584139264992,1.0,89.81517791748047,,
"",1546,3425,2.781227173119065,1487,3409,3.2432432432432434,0.8918918918918919,3.6363636363636367,0.9614898989898992,1.0,89.67073059082031,,
"",1389,3425,4.342951059167276,1296,3409,5.054054054054054,0.8918918918918919,5.666666666666667,0.9634581105169342,0.9989918507939176,0.3896309435367584,,
"",1193,3424,2.682615047479912,1136,3409,3.4054054054054053,0.8918918918918919,3.818181818181818,0.8832371332371333,0.9484762396694214,0.0,,
"",1076,3422,0.627100073046019,1049,3409,1.4864864864864864,0.8918918918918919,1.6666666666666663,0.4730027548209367,0.6797307996832938,104.00056457519533,,
"",972,3425,3.3279766252739225,890,3409,4.1891891891891895,0.8918918918918919,4.696969696969697,0.890713587487781,0.9685374149659864,0.0,,
"",796,3424,2.9112490869247627,734,3409,3.675675675675676,0.8918918918918919,4.121212121212121,0.8880347593582887,0.9508529166169628,0.0,,
"",642,3425,4.002191380569759,539,3409,5.162162162162162,0.8918918918918919,5.787878787878788,0.8692686022528954,0.9480879044817442,84.47888946533203,,
"",425,3425,5.046749452154858,307,3409,6.162162162162162,0.8918918918918919,6.909090909090909,0.9182615629984052,0.9707742026134608,0.0,,
"",279,3411,0.0197224251278305,277,3409,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.4285714285714285,0.9,53.24645233154297,,
"",2458,3402,0.0146092037983929,2453,3398,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0,,
"",896,3401,0.0182615047479912,890,3398,0.2702702702702703,0.1891891891891892,1.4285714285714286,0.357142857142857,0.8333333333333333,84.89994049072266,,
1,3307,3398,0.2352081811541271,3291,3391,0.972972972972973,0.3783783783783784,2.571428571428572,0.6388888888888887,0.971342383107089,124.93220520019533,,
1,2748,3388,0.4309715120525931,2730,3376,1.027027027027027,0.7027027027027027,1.4615384615384617,0.597165991902834,0.9792531120331952,62.14152526855469,,
"",3800,3388,6.848429510591672,3654,3372,7.945945945945946,0.8918918918918919,8.909090909090908,0.9663471449185737,1.0,90.1097640991211,,
"",3417,3387,10.37143900657414,3176,3372,12.783783783783784,0.8918918918918919,14.333333333333334,0.9096354667179192,0.9400801138808884,91.74308013916016,,
"",3134,3388,1.6851716581446312,3087,3372,2.2972972972972974,0.8918918918918919,2.575757575757576,0.8224598930481285,0.9391410543456138,0.0,,
"",3026,3387,1.3867786705624543,2986,3372,2.189189189189189,0.8918918918918919,2.4545454545454546,0.7102506546950992,0.8661040145985401,67.3587646484375,,
"",2863,3388,4.343681519357195,2762,3372,5.567567567567568,0.8918918918918919,6.242424242424242,0.874742571344513,0.9689587746455922,90.28487396240234,,
"",2669,3387,2.7019722425127832,2612,3372,3.3783783783783785,0.8918918918918919,3.787878787878788,0.8967272727272728,0.9553202479338844,0.0,,
"",2536,3388,3.2490869247626004,2467,3372,3.783783783783784,0.8918918918918919,4.242424242424242,0.9627705627705628,1.0,0.0,,
"",2336,3387,3.9547114682249815,2252,3372,4.864864864864865,0.8918918918918919,5.454545454545455,0.9114478114478116,0.9660956459671662,0.0,,
"",2172,3387,3.485756026296567,2088,3372,4.324324324324325,0.8918918918918919,4.848484848484849,0.9037878787878788,0.990760925983598,0.0,,
"",2080,3390,0.5230094959824689,2068,3372,0.8648648648648649,0.8918918918918919,0.9696969696969696,0.6780303030303029,0.9855471438403304,152.78570556640625,,
"",1933,3387,6.016800584368152,1804,3372,7.027027027027027,0.8918918918918919,7.878787878787879,0.96002331002331,0.993846525096525,88.99029541015625,,
"",1704,3388,4.370708546384222,1611,3372,5.081081081081081,0.8918918918918919,5.696969696969696,0.9644584139264992,1.0,89.81517791748047,,
"",1546,3388,2.781227173119065,1487,3372,3.2432432432432434,0.8918918918918919,3.6363636363636367,0.9614898989898992,1.0,89.67073059082031,,
"",1389,3388,4.347333820306793,1296,3372,5.054054054054054,0.8918918918918919,5.666666666666667,0.9644304002592772,1.0,0.0423664413392543,,
"",1213,3388,3.622717311906501,1136,3372,4.216216216216216,0.8918918918918919,4.727272727272727,0.9633838383838386,1.0,90.23290252685548,,
"",1008,3387,4.821402483564646,904,3372,6.162162162162162,0.8918918918918919,6.909090909090909,0.8772594364699628,0.948007181328546,86.0813217163086,,
"",796,3387,2.9112490869247627,734,3372,3.675675675675676,0.8918918918918919,4.121212121212121,0.8880347593582887,0.9508529166169628,0.0,,
"",642,3387,3.9762600438276112,539,3372,5.162162162162162,0.8918918918918919,5.787878787878788,0.8636363636363636,0.9185791427607156,93.47975158691406,,
"",414,3388,5.560628195763331,277,3372,6.972972972972973,0.8918918918918919,7.818181818181818,0.8941155743481326,0.9617206746257344,86.30538940429688,,
"",196,3388,3.5211833455076698,109,3372,4.4324324324324325,0.8918918918918919,4.96969696969697,0.8907058388765706,0.975118842925053,0.0,,
1,107,3385,0.2633308984660336,101,3372,0.4324324324324324,0.8918918918918919,0.4848484848484848,0.6827651515151514,0.9849726775956285,32.115478515625,,
1,37,3377,0.0796201607012417,33,3372,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.558974358974359,0.9732142857142856,32.89592361450195,,
"",2766,3365,0.0131482834185536,2762,3361,0.1891891891891892,0.1891891891891892,1.0,0.3673469387755101,1.0,0.0,,
1,40,3360,0.14572680788897,33,3352,0.4324324324324324,0.4324324324324324,1.0,0.7792968749999999,0.9827586206896552,7.266913414001465,,
1,2748,3351,0.4309715120525931,2730,3339,1.027027027027027,0.7027027027027027,1.4615384615384617,0.597165991902834,0.9792531120331952,62.14152526855469,,
"",3800,3351,6.848429510591672,3654,3335,7.945945945945946,0.8918918918918919,8.909090909090908,0.9663471449185737,1.0,90.1097640991211,,
"",3412,3351,11.032505478451425,3176,3335,12.783783783783784,0.8918918918918919,14.333333333333334,0.967614837593696,1.0,89.93489074707031,,
"",3136,3351,1.6358655953250547,3101,3335,1.9189189189189189,0.8918918918918919,2.1515151515151514,0.9558258642765686,1.0,89.24628448486328,,
"",3048,3351,2.2202337472607745,3001,3335,2.5945945945945947,0.8918918918918919,2.909090909090909,0.9594381313131314,1.0,90.4546890258789,,
"",2875,3350,4.760043827611395,2773,3335,6.027027027027027,0.8918918918918919,6.757575757575758,0.8855143361869819,0.9569718775240472,85.22233581542969,,
"",2669,3350,2.7019722425127832,2612,3335,3.3783783783783785,0.8918918918918919,3.787878787878788,0.8967272727272728,0.9553202479338844,0.0,,
"",2536,3351,3.2490869247626004,2467,3335,3.783783783783784,0.8918918918918919,4.242424242424242,0.9627705627705628,1.0,0.0,,
"",2356,3351,4.885317750182615,2252,3335,5.675675675675675,0.8918918918918919,6.363636363636363,0.9650793650793652,1.0,0.0,,
"",2160,3350,4.0482103725346965,2068,3335,4.864864864864865,0.8918918918918919,5.454545454545455,0.9329966329966328,0.9986485268943148,100.25035095214844,,
"",1837,3350,10.52191380569759,1611,3335,12.243243243243244,0.8918918918918919,13.727272727272728,0.9635761589403974,0.9959207660663048,89.99443054199219,,
"",1450,3350,7.18809349890431,1296,3335,8.405405405405405,0.8918918918918919,9.424242424242424,0.9588326999902564,0.9920358889056908,89.61541748046875,,
"",1213,3351,3.622717311906501,1136,3335,4.216216216216216,0.8918918918918919,4.727272727272727,0.9633838383838386,1.0,90.23290252685548,,
"",1017,3351,5.305697589481373,904,3335,6.162162162162162,0.8918918918918919,6.909090909090909,0.9653774587985114,1.0,90.14691162109376,,
"",816,3351,3.856099342585829,734,3335,4.486486486486487,0.8918918918918919,5.030303030303031,0.9636728733114274,1.0,90.0,,
"",654,3351,3.497808619430241,568,3335,4.378378378378378,0.8918918918918919,4.909090909090909,0.8957164234942013,0.9592347756410255,0.0,,
1,139,3340,0.0774287801314828,135,3335,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5435897435897437,0.9636363636363636,33.565181732177734,,
"",324,3350,9.447406866325784,101,3335,12.08108108108108,0.8918918918918919,13.545454545454543,0.876788014371907,0.919617463026166,89.34391021728516,,
"",70,3349,1.1234477720964209,33,3335,1.7297297297297298,0.8918918918918919,1.93939393939394,0.7282196969696968,0.8376906318082787,97.94181823730467,,
1,142,3323,0.1446311176040906,135,3315,0.4324324324324324,0.4324324324324324,1.0,0.7734374999999999,0.9875311720698255,6.826929092407227,,
"",3800,3314,6.848429510591672,3654,3298,7.945945945945946,0.8918918918918919,8.909090909090908,0.9663471449185737,1.0,90.1097640991211,,
"",3412,3314,11.032505478451425,3176,3298,12.783783783783784,0.8918918918918919,14.333333333333334,0.967614837593696,1.0,89.93489074707031,,
"",3136,3314,1.6358655953250547,3101,3298,1.9189189189189189,0.8918918918918919,2.1515151515151514,0.9558258642765686,1.0,89.24628448486328,,
"",3048,3314,2.219503287070854,3001,3298,2.5945945945945947,0.8918918918918919,2.909090909090909,0.9591224747474748,0.9996709985194931,90.18504333496094,,
"",2884,3314,5.188823959094229,2773,3298,6.027027027027027,0.8918918918918919,6.757575757575758,0.9652806087783666,1.0,89.8492202758789,,
"",2689,3313,3.641709276844412,2612,3298,4.243243243243243,0.8918918918918919,4.757575757575757,0.962265971820112,0.9987979565260944,90.02046966552734,,
"",2536,3314,3.2490869247626004,2467,3298,3.783783783783784,0.8918918918918919,4.242424242424242,0.9627705627705628,1.0,0.0,,
"",2035,3313,19.81044558071585,1611,3298,23.0,0.8918918918918919,25.78787878787879,0.9657265961613788,0.9970955348443904,88.85150909423828,,
"",1371,3313,10.928414901387876,1136,3298,12.72972972972973,0.8918918918918919,14.272727272727272,0.9625554912179116,0.994747340425532,90.44708251953124,,
"",1017,3314,5.305697589481373,904,3298,6.162162162162162,0.8918918918918919,6.909090909090909,0.9653774587985114,1.0,90.14691162109376,,
"",816,3314,3.856099342585829,734,3298,4.486486486486487,0.8918918918918919,5.030303030303031,0.9636728733114274,1.0,90.0,,
"",439,3313,13.544923301680058,135,3298,16.08108108108108,0.8918918918918919,18.03030303030303,0.944385026737968,0.984470813092299,167.28224182128906,,
"",108,3314,0.9813732651570488,75,3298,1.5135135135135136,0.8918918918918919,1.696969696969697,0.7270021645021645,0.9028897849462364,77.578125,,
1,73,3311,0.2647918188458729,67,3298,0.4324324324324324,0.8918918918918919,0.4848484848484848,0.6865530303030302,0.9837177747625508,31.73883628845215,,
"",3135,2937,1.3886048210372537,3087,2929,3.054054054054054,0.6756756756756757,4.52,0.672920353982301,0.9731251599692858,0.0,,
"",1455,2947,2.8199415631848064,1405,2929,2.945945945945946,1.162162162162162,2.534883720930233,0.8236611905269896,0.9877190738134836,86.52970886230469,,
"",3749,2908,3.8151935719503287,3648,2892,5.081081081081081,0.8648648648648649,5.874999999999999,0.868184840425532,0.9455104996379436,84.7088623046875,,
"",3588,2907,2.443754565376187,3535,2892,2.945945945945946,0.8648648648648649,3.40625,0.9591456422018348,0.999701180337666,140.51260375976562,,
"",3367,2907,7.382030679327976,3204,2892,8.837837837837839,0.8648648648648649,10.21875,0.9657874617737,1.0,0.0,,
"",3143,2907,2.5361577794010226,3087,2892,3.054054054054054,0.8648648648648649,3.53125,0.9601769911504424,1.0,0.0,,
"",2922,2907,7.2461650840029215,2762,2892,8.675675675675675,0.8648648648648649,10.03125,0.9657320872274142,1.0,0.0,,
"",2576,2907,8.116873630387143,2396,2892,9.783783783783784,0.8648648648648649,11.3125,0.9592541436464086,0.9929407559646144,89.74671936035156,,
"",2120,2907,12.181154127100074,1850,2892,14.64864864864865,0.8648648648648649,16.9375,0.9614852398523984,0.9943354600202732,90.22481536865234,,
"",1682,2907,7.382030679327976,1519,2892,8.837837837837839,0.8648648648648649,10.21875,0.9657874617737,1.0,0.0,,
"",1459,2907,2.445580715850986,1405,2892,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,,
"",1219,2907,7.811176040905771,1035,2892,9.891891891891891,0.8648648648648649,11.437499999999998,0.9130379098360656,0.9450729120636324,90.03922271728516,,
"",957,2907,3.260774287801315,885,2892,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0,,
"",796,2907,3.7815924032140247,713,2892,4.54054054054054,0.8648648648648649,5.249999999999999,0.9629836309523808,1.0,0.0,,
"",613,2907,4.234477720964208,520,2892,5.081081081081081,0.8648648648648649,5.874999999999999,0.9635970744680852,1.0,0.0,,
"",398,2907,5.253469685902118,282,2892,6.297297297297297,0.8648648648648649,7.28125,0.9645922746781116,1.0,0.0,,
"",199,2907,3.523009495982469,109,2892,4.567567567567568,0.8648648648648649,5.28125,0.891826923076923,0.9754272423905348,0.0,,
1,107,2905,0.2600438276113951,101,2892,0.4324324324324324,0.8648648648648649,0.5,0.6953124999999999,0.978021978021978,26.83303642272949,,
1,37,2897,0.0734112490869247,33,2892,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5153846153846153,0.9757281553398056,35.10100555419922,,
1,40,2879,0.1398831263696128,33,2872,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.7979166666666666,0.9948051948051948,8.90687370300293,,
"",3843,2856,0.0138787436084733,3841,2855,0.2162162162162162,0.1891891891891892,1.1428571428571428,0.3392857142857142,0.8837209302325582,58.3710823059082,,
"",3750,2869,3.780861943024105,3648,2855,5.081081081081081,0.8648648648648649,5.874999999999999,0.860372340425532,0.9136804942630186,94.18817138671876,,
"",3589,2870,2.445580715850986,3535,2855,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,,
"",3492,2870,1.674579985390796,3451,2855,2.1621621621621623,0.8648648648648649,2.5,0.8955078124999998,0.9950086805555556,10.28361988067627,,
"",3327,2870,5.610299488677867,3204,2855,6.864864864864865,0.8648648648648649,7.9375,0.9449434055118112,0.998310261909404,10.644474983215332,,
"",3150,2872,2.120891161431702,3087,2855,3.054054054054054,0.8648648648648649,3.53125,0.8029590707964602,0.9076273835573616,81.91677856445312,,
"",3000,2870,3.6760409057706354,2909,2855,4.702702702702703,0.8648648648648649,5.4375,0.9038254310344828,0.9754797441364604,0.0,,
"",2819,2870,2.58400292184076,2762,2855,3.3783783783783785,0.8648648648648649,3.90625,0.8843749999999999,0.9509408602150538,0.0,,
"",2681,2870,3.441928414901388,2605,2855,4.135135135135135,0.8648648648648649,4.78125,0.9624183006535948,1.0,0.0,,
"",2498,2870,4.619430241051862,2396,2855,5.54054054054054,0.8648648648648649,6.406249999999999,0.9640243902439024,1.0,0.0,,
"",2292,2870,4.483564645726808,2193,2855,5.378378378378378,0.8648648648648649,6.218749999999999,0.9638819095477386,1.0,0.0,,
"",2080,2870,4.823228634039445,1974,2855,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411214,1.0,0.0,,
"",1909,2870,2.6946676406135865,1850,2855,3.2432432432432434,0.8648648648648649,3.75,0.9606770833333332,1.0,0.0,,
"",1807,2870,1.6826150474799124,1765,2855,2.189189189189189,0.8648648648648649,2.53125,0.888695987654321,0.9946027633851467,9.75006866455078,,
"",1651,2871,5.18699780861943,1519,2855,6.864864864864865,0.8648648648648649,7.9375,0.8736466535433071,0.9582995951417004,77.30254364013672,,
"",1479,2870,1.52045288531775,1435,2855,2.135135135135135,0.8648648648648649,2.46875,0.823378164556962,0.9135396093921438,0.0,,
"",1308,2870,4.260774287801315,1214,2855,5.405405405405405,0.8648648648648649,6.249999999999999,0.91140625,0.9777889531472634,0.0,,
"",1113,2869,3.516435354273192,1035,2855,4.72972972972973,0.8648648648648649,5.46875,0.859642857142857,0.940050771333724,84.12459564208984,,
"",957,2870,3.260774287801315,885,2855,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0,,
"",816,2870,2.868151935719504,743,2855,3.72972972972973,0.8648648648648649,4.3125,0.8891530797101449,0.9559342665855144,0.0,,
"",715,2856,0.0138787436084733,713,2855,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3015873015873015,0.7916666666666667,0.0,,
"",621,2871,3.819211102994887,520,2855,5.081081081081081,0.8648648648648649,5.874999999999999,0.8690990691489363,0.946506154960174,84.50409698486328,,
"",398,2870,5.253469685902118,282,2855,6.297297297297297,0.8648648648648649,7.28125,0.9645922746781116,1.0,0.0,,
1,139,2860,0.0712198685171658,135,2855,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5,0.9653465346534654,39.9550895690918,,
"",192,2870,3.752373995617239,101,2855,4.783783783783784,0.8648648648648649,5.53125,0.9069562146892656,0.941532258064516,67.09579467773438,,
"",70,2868,1.0858290723155588,33,2855,1.7297297297297298,0.8648648648648649,2.0,0.7258300781249999,0.8384094754653131,108.11699676513672,,
1,142,2842,0.1398831263696128,135,2835,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.7979166666666666,0.9948051948051948,6.5055131912231445,,
"",3741,2833,4.234477720964208,3648,2818,5.081081081081081,0.8648648648648649,5.874999999999999,0.9635970744680852,1.0,0.0,,
"",3589,2833,2.445580715850986,3535,2818,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,,
"",3389,2834,5.575967859751644,3234,2818,8.027027027027026,0.8648648648648649,9.281249999999998,0.8031881313131314,0.8447407735295746,88.43342590332031,,
"",3057,2832,5.857925493060629,2922,2818,7.864864864864865,0.8648648648648649,9.09375,0.8612006013745706,0.912499288843375,88.8338851928711,,
"",2839,2833,3.4872169466764062,2762,2818,4.1891891891891895,0.8648648648648649,4.84375,0.9625,1.0,0.0,,
"",2681,2833,3.441928414901388,2605,2818,4.135135135135135,0.8648648648648649,4.78125,0.9624183006535948,1.0,0.0,,
"",2506,2834,4.198319941563184,2396,2818,5.54054054054054,0.8648648648648649,6.406249999999999,0.8761432926829268,0.9508644222020016,85.19751739501953,,
"",2292,2833,4.483564645726808,2193,2818,5.378378378378378,0.8648648648648649,6.218749999999999,0.9638819095477386,1.0,0.0,,
"",2080,2833,4.823228634039445,1974,2818,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411214,1.0,0.0,,
"",1909,2833,2.6946676406135865,1850,2818,3.2432432432432434,0.8648648648648649,3.75,0.9606770833333332,1.0,0.0,,
"",1744,2833,4.06281957633309,1636,2818,5.675675675675675,0.8648648648648649,6.562499999999999,0.8276785714285714,0.8860215053763442,88.25309753417969,,
"",1401,2832,8.350986121256392,1214,2818,10.83783783783784,0.8648648648648649,12.53125,0.8909367206982542,0.9324660495085846,44.4766960144043,,
"",1122,2833,3.9401022644265886,1035,2818,4.72972972972973,0.8648648648648649,5.46875,0.9632142857142856,1.0,0.0,,
"",964,2834,2.8382030679327976,885,2818,3.918918918918919,0.8648648648648649,4.53125,0.8373922413793103,0.92854582387382,83.93690490722656,,
"",796,2833,3.7815924032140247,713,2818,4.54054054054054,0.8648648648648649,5.249999999999999,0.9629836309523808,1.0,0.0,,
"",621,2832,3.784879474068663,520,2818,5.081081081081081,0.8648648648648649,5.874999999999999,0.8612865691489362,0.9176481005932878,92.54017639160156,,
"",418,2833,4.326880934989043,312,2818,5.486486486486487,0.8648648648648649,6.34375,0.9118688423645318,0.9674969375255206,0.0,,
"",284,2819,0.0153396639883126,282,2818,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3333333333333332,0.875,0.0,,
"",212,2832,2.879108838568298,135,2818,3.864864864864865,0.8648648648648649,4.46875,0.8613417832167831,0.93356229275225,100.371826171875,,
"",108,2834,0.9517896274653032,75,2818,1.5135135135135136,0.8648648648648649,1.75,0.7271205357142857,0.903919528269164,78.92289733886719,,
1,73,2831,0.2622352081811541,67,2818,0.4324324324324324,0.8648648648648649,0.5,0.7011718749999999,0.9808743169398908,26.331911087036133,,
"",3741,2796,4.234477720964208,3648,2781,5.081081081081081,0.8648648648648649,5.874999999999999,0.9635970744680852,1.0,0.0,,
"",3589,2796,2.445580715850986,3535,2781,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,,
"",3432,2796,4.434989043097152,3334,2781,5.324324324324325,0.8648648648648649,6.15625,0.963118654822335,0.9996707005845066,175.07400512695312,,
"",3116,2796,8.7936449963477,2922,2781,11.027027027027026,0.8648648648648649,12.749999999999998,0.9220664828431374,0.975251134154245,86.88788604736328,,
"",2839,2796,3.4872169466764062,2762,2781,4.1891891891891895,0.8648648648648649,4.84375,0.9625,1.0,0.0,,
"",2701,2796,2.5153396639883128,2635,2781,3.324324324324324,0.8648648648648649,3.84375,0.8748729674796748,0.9453671928620452,0.0,,
"",2607,2782,0.0153396639883126,2605,2781,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3333333333333332,0.875,0.0,,
"",2590,2799,0.3823959094229364,2571,2781,0.8108108108108109,0.8648648648648649,0.9375,0.5453124999999999,0.8041474654377879,28.34268951416016,,
1,2568,2794,0.275018261504748,2562,2781,0.4594594594594595,0.8648648648648649,0.53125,0.6920955882352942,0.9856020942408378,26.253318786621094,,
"",2485,2795,3.214755295836377,2396,2781,4.405405405405405,0.8648648648648649,5.093749999999999,0.84375,0.9,93.90501403808594,,
"",2312,2796,3.5701241782322866,2223,2781,4.567567567567568,0.8648648648648649,5.28125,0.903753698224852,0.9642892374469764,0.0,,
"",2195,2782,0.0138787436084733,2193,2781,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3015873015873015,0.7916666666666667,0.0,,
"",2177,2799,0.3718042366691015,2158,2781,0.8108108108108109,0.8648648648648649,0.9375,0.5302083333333333,0.8009441384736427,96.35018157958984,,
1,2156,2794,0.264426588750913,2150,2781,0.4324324324324324,0.8648648648648649,0.5,0.7070312499999999,0.983695652173913,24.4296817779541,,
"",2067,2797,3.4569028487947406,1974,2781,4.648648648648648,0.8648648648648649,5.374999999999999,0.859829215116279,0.9412291169451076,84.45204162597656,,
"",1909,2796,2.691380569758948,1850,2781,3.2432432432432434,0.8648648648648649,3.75,0.9595052083333332,0.9994574799945748,177.98939514160156,,
"",1747,2796,4.438276113951789,1649,2781,5.324324324324325,0.8648648648648649,6.15625,0.9638324873096444,1.0,0.0,,
"",1429,2796,9.737034331628928,1214,2781,11.64864864864865,0.8648648648648649,13.46875,0.9665023201856148,1.0,0.0,,
"",1122,2796,3.9401022644265886,1035,2781,4.72972972972973,0.8648648648648649,5.46875,0.9632142857142856,1.0,0.0,,
"",965,2795,2.8060628195763333,885,2781,3.918918918918919,0.8648648648648649,4.53125,0.8279094827586208,0.8912993039443157,93.19050598144533,,
"",796,2796,3.7815924032140247,713,2781,4.54054054054054,0.8648648648648649,5.249999999999999,0.9629836309523808,1.0,0.0,,
"",633,2796,3.3210372534696857,550,2781,4.27027027027027,0.8648648648648649,4.9375,0.8992286392405062,0.9617133791644632,0.0,,
"",419,2796,4.385317750182615,312,2781,5.864864864864865,0.8648648648648649,6.78125,0.8645593317972351,0.946998974682546,0.0,,
"",174,2796,4.712198685171658,67,2781,6.054054054054054,0.8648648648648649,7.0,0.8999720982142856,0.961186023988676,88.46204376220703,,
"",1206,2736,0.0146092037983929,1201,2732,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0,,
"",3326,2699,0.0146092037983929,3321,2695,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0,,
"",3806,2703,0.2768444119795471,3797,2691,0.5405405405405406,0.7297297297297297,0.7407407407407408,0.7018518518518518,0.9619289340101522,73.2646255493164,,
"",3741,2389,4.234477720964208,3648,2374,5.081081081081081,0.8648648648648649,5.874999999999999,0.9635970744680852,1.0,0.0,,
"",3589,2389,2.445580715850986,3535,2374,2.945945945945946,0.8648648648648649,3.40625,0.9598623853211008,1.0,0.0,,
"",3410,2389,5.411979547114682,3291,2374,6.486486486486487,0.8648648648648649,7.5,0.9647135416666666,1.0,0.0,,
"",3183,2389,4.349525200876553,3087,2374,5.405405405405405,0.8648648648648649,6.249999999999999,0.930390625,0.9652293726698006,90.61713409423828,,
"",2980,2389,4.596785975164353,2879,2374,5.513513513513513,0.8648648648648649,6.374999999999999,0.964001225490196,1.0,0.0,,
"",2815,2389,2.3772826880934987,2762,2374,3.027027027027027,0.8648648648648649,3.5,0.9080636160714284,0.9458006393490264,89.9523696899414,,
"",2681,2389,3.441928414901388,2605,2374,4.135135135135135,0.8648648648648649,4.78125,0.9624183006535948,1.0,0.0,,
"",2420,2389,8.129291453615778,2241,2374,9.72972972972973,0.8648648648648649,11.25,0.966059027777778,1.0,0.0,,
"",2043,2389,8.740686632578525,1850,2374,10.45945945945946,0.8648648648648649,12.09375,0.9662467700258396,1.0,0.0,,
"",1733,2390,4.996712929145361,1606,2374,6.486486486486487,0.8648648648648649,7.5,0.8906901041666665,0.9585902466367712,85.44754028320312,,
"",1502,2389,4.41563184806428,1405,2374,5.297297297297297,0.8648648648648649,6.125,0.9638073979591836,1.0,0.0,,
"",1293,2390,4.77027027027027,1171,2374,6.216216216216216,0.8648648648648649,7.187499999999999,0.8872961956521739,0.9567096396132436,85.62476348876953,,
"",1100,2389,2.9638422205989774,1035,2374,3.5675675675675675,0.8648648648648649,4.125,0.9605823863636362,0.999630450849963,175.5700225830078,,
"",957,2389,3.260774287801315,885,2374,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0,,
"",721,2389,7.1782322863403945,563,2374,8.594594594594595,0.8648648648648649,9.9375,0.9657036163522013,1.0,0.0,,
"",433,2388,4.823228634039445,326,2374,6.297297297297297,0.8648648648648649,7.28125,0.8855954935622318,0.958206356116674,85.91677856445312,,
"",1608,2355,0.0310445580715851,1606,2350,0.2972972972972973,0.3243243243243243,0.9166666666666666,0.3219696969696969,0.7727272727272727,0.0,,
"",3256,2352,0.2768444119795471,3247,2340,0.5405405405405406,0.7027027027027027,0.7692307692307693,0.7288461538461538,0.9643765903307888,73.81159210205078,,
"",2844,2352,0.2764791818845873,2835,2340,0.5405405405405406,0.7027027027027027,0.7692307692307693,0.7278846153846154,0.965561224489796,73.26459503173828,,
"",3749,2353,3.818115412710007,3648,2337,5.081081081081081,0.8648648648648649,5.874999999999999,0.8688497340425533,0.9462346125995656,85.15540313720703,,
